ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Total Spending,income - spending,Age,Income - Spending,High_Risk_Churn,Log_Income,Income_Segment,Spending_Segment,Cluster
10642,1989,Graduation,Single,30279.0,1,0,30-12-2012,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,37,30242,36,30242.0,0,10.318242707551384,Low,Low,2
2106,1974,2n Cycle,Married,20130.0,0,0,17-03-2014,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,34,20096,51,20096.0,1,9.910016194498828,Low,Low,2
10364,1959,Graduation,Divorced,23295.0,0,0,13-07-2013,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,20,23275,66,23275.0,0,10.056036950996413,Low,Low,2
5954,1972,Master,Divorced,42618.0,1,0,9/10/13,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,192,42426,53,42426.0,1,10.66005544221451,Medium,Medium,2
1137,1964,Graduation,Single,81246.0,0,0,29-12-2013,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,3,11,0,1379,79867,61,79867.0,1,11.305249176433387,High,High,1
2541,1976,Graduation,Married,24027.0,1,0,9/6/13,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,48,23979,49,23979.0,0,10.086975095970052,Low,Low,2
1142,1953,PhD,Married,55707.0,0,1,22-12-2013,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,3,11,0,428,55279,72,55279.0,1,10.927879042172982,Medium,Medium,0
2276,1955,Graduation,Single,57959.0,0,1,2/5/13,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,868,57091,70,57091.0,0,10.967508396434619,Medium,High,0
2807,1969,Graduation,Married,56796.0,0,1,16-02-2013,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,1001,55795,56,55795.0,0,10.947238786412973,Medium,High,0
6471,1971,Master,Single,36230.0,1,0,17-10-2013,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,59,36171,54,36171.0,0,10.497670384943484,Low,Low,2
6131,1980,2n Cycle,Married,70829.0,1,1,1/12/13,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,431,70398,45,70398.0,1,11.168037918747668,High,Medium,0
6233,1976,Graduation,Married,65991.0,0,1,7/9/12,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,971,65020,49,65020.0,0,11.097288801540568,High,High,0
4148,1972,Graduation,Married,38988.0,1,2,20-08-2012,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,3,11,0,348,38640,53,38640.0,1,10.571034834045788,Low,Medium,2
4947,1966,2n Cycle,Single,89572.0,0,0,15-09-2012,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,2059,87513,59,87513.0,0,11.402809214265503,High,High,1
3225,1984,Master,Married,42207.0,1,0,1/4/13,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,3,11,1,265,41942,41,41942.0,0,10.65036505551704,Medium,Medium,2
7540,1952,Graduation,Married,50300.0,0,1,25-05-2014,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,3,11,0,270,50030,73,50030.0,0,10.825780236605917,Medium,Medium,2
10648,1982,2n Cycle,Together,66664.0,0,0,25-09-2012,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,1289,65375,43,65375.0,1,11.107435356549558,High,High,1
1992,1964,Graduation,Married,60597.0,0,1,1/1/14,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,3,11,1,893,59704,61,59704.0,0,11.012017168212456,Medium,High,0
7851,1949,Graduation,Widow,70165.0,0,0,22-09-2013,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,3,11,0,926,69239,76,69239.0,0,11.158619142203678,High,High,0
8594,1958,PhD,Widow,50520.0,0,1,28-01-2014,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,135,50385,67,50385.0,0,10.83014437040946,Medium,Medium,2
7059,1963,Graduation,Married,80124.0,0,0,26-06-2014,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,1495,78629,62,78629.0,0,11.291343194222971,High,High,1
2815,1975,Graduation,Married,33183.0,1,0,24-02-2014,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,3,11,0,120,33063,50,33063.0,0,10.409823111029255,Low,Medium,2
2416,1969,PhD,Single,66582.0,0,0,3/3/14,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,1288,65294,56,65294.0,1,11.106204568690059,High,High,1
7999,1955,PhD,Together,75261.0,0,0,23-04-2013,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,3,11,1,1743,73518,70,73518.0,0,11.22873063833592,High,High,1
9213,1970,Graduation,Widow,31880.0,1,0,31-10-2012,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,15,31865,55,31865.0,0,10.369765500040804,Low,Low,2
9697,1951,Graduation,Married,53790.0,0,2,6/3/14,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,542,53248,74,53248.0,1,10.892861445910619,Medium,Medium,0
3916,1971,PhD,Together,49269.0,1,0,15-08-2012,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,3,11,0,890,48379,54,48379.0,1,10.805070655538008,Medium,High,0
2021,1975,Graduation,Married,61456.0,0,1,27-03-2013,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,1388,60068,50,60068.0,0,11.02609302225752,Medium,High,1
1581,1980,Graduation,Married,37406.0,1,0,10/10/13,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,17,37389,45,37389.0,0,10.529613131664696,Low,Low,2
564,1981,PhD,Together,56937.0,1,0,4/8/12,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,906,56031,44,56031.0,1,10.949718235522484,Medium,High,0
6619,1978,Graduation,Married,38415.0,1,1,2/1/13,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,44,38371,47,38371.0,1,10.556229318461034,Low,Low,2
9081,1988,Graduation,Single,20518.0,1,0,18-05-2014,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,25,20493,37,20493.0,0,9.929106565153747,Low,Low,2
178,1956,Graduation,Married,62503.0,0,1,18-02-2013,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,973,61530,69,61530.0,0,11.04298583367658,Medium,High,0
916,1972,PhD,Single,41644.0,1,1,9/5/14,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,31,41613,53,41613.0,0,10.636936592369441,Medium,Low,2
5512,1977,Master,Married,55842.0,0,1,23-05-2014,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,518,55324,48,55324.0,0,10.93029946092149,Medium,Medium,0
8970,1972,PhD,Married,62010.0,0,1,23-10-2012,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,530,61480,53,61480.0,1,11.035067067645114,Medium,Medium,0
10581,1977,Graduation,Married,41124.0,1,0,31-10-2012,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,506,40618,48,40618.0,0,10.624371488067673,Medium,Medium,2
5300,1973,Master,Married,38961.0,1,0,30-12-2013,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,70,38891,52,38891.0,0,10.57034209114115,Low,Low,2
5154,1972,Master,Divorced,37760.0,1,0,11/8/13,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,54,37706,53,37706.0,0,10.539032102959615,Low,Low,2
8346,1974,Graduation,Single,32233.0,1,0,19-08-2012,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,296,31937,51,31937.0,0,10.380777075082664,Low,Medium,2
1676,1975,Graduation,Married,43057.0,0,1,30-10-2013,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,266,42791,50,42791.0,0,10.670303323021274,Medium,Medium,2
9286,1960,Master,Together,83151.0,0,0,10/10/12,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,747,82404,65,82404.0,1,11.328425537248224,High,Medium,0
2426,1964,PhD,Divorced,78825.0,0,0,14-09-2012,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,895,77930,61,77930.0,0,11.27499817066327,High,High,0
5172,1976,Master,Together,65104.0,0,1,14-11-2013,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,1053,64051,49,64051.0,0,11.083756630162828,High,High,0
5562,1974,Graduation,Married,60093.0,0,1,26-06-2013,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,735,59358,51,59358.0,1,11.003665281928944,Medium,Medium,0
3436,1969,Graduation,Married,14045.0,1,0,26-01-2014,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,20,14025,56,14025.0,0,9.550092936718967,Low,Low,2
3921,1952,2n Cycle,Widow,28457.0,0,0,28-10-2012,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,205,28252,73,28252.0,1,10.256184595105637,Low,Medium,2
3403,1958,PhD,Together,78952.0,0,1,24-09-2012,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,2092,76860,67,76860.0,0,11.27660801769523,High,High,1
22,1976,Graduation,Divorced,46310.0,1,0,3/12/12,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,309,46001,49,46001.0,1,10.74313479284995,Medium,Medium,2
10965,1955,Graduation,Together,76005.0,0,0,22-02-2013,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,1722,74283,70,74283.0,0,11.238567563520709,High,High,1
9426,1964,Master,Single,58308.0,0,1,12/1/13,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,900,57408,61,57408.0,1,10.973511734352114,Medium,High,0
6605,1944,PhD,Divorced,55614.0,0,0,27-11-2013,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,682,54932,81,54932.0,1,10.92620822802613,Medium,Medium,0
3136,1962,Master,Divorced,59432.0,0,1,13-04-2013,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,663,58769,63,58769.0,1,10.992604906642436,Medium,Medium,0
8737,1978,Graduation,Divorced,55563.0,0,1,5/4/14,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,43,55520,47,55520.0,0,10.92529078851728,Medium,Low,2
11088,1971,PhD,Together,78642.0,0,1,21-04-2013,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,1816,76826,54,76826.0,1,11.272673902618335,High,High,1
716,1949,PhD,Together,67911.0,0,1,22-05-2014,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,976,66935,76,66935.0,0,11.125968028417804,High,High,0
466,1944,Graduation,Married,65275.0,0,0,3/4/13,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,746,64529,81,64529.0,0,11.086379713250825,High,Medium,0
9135,1950,Graduation,Together,27203.0,1,1,6/8/12,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,64,27139,75,27139.0,1,10.211119300295529,Low,Low,2
10623,1961,Master,Together,48330.0,0,1,15-11-2013,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,32,48298,64,48298.0,0,10.785828455707216,Medium,Low,2
8151,1990,Basic,Married,24279.0,0,0,29-12-2012,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,263,24016,35,24016.0,0,10.097408245173435,Low,Medium,2
5140,1985,PhD,Married,64355.0,1,0,24-08-2012,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,1445,62910,40,62910.0,0,11.072185448770925,High,High,1
10160,1956,Master,Together,50943.0,0,1,21-06-2013,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,46,50897,69,50897.0,0,10.838482269204055,Medium,Low,2
4945,1953,Graduation,Widow,53653.0,0,0,7/11/12,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,1210,52443,72,52443.0,0,10.890311302595522,Medium,High,0
10584,1976,Graduation,Married,65665.0,0,1,2/12/13,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,945,64720,49,64720.0,1,11.092336566716217,High,High,0
6071,1989,Graduation,Single,81217.0,0,0,19-07-2013,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,1157,80060,36,80060.0,1,11.304892176460372,High,High,1
3386,1992,Graduation,Married,34935.0,0,0,21-06-2013,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,137,34798,33,34798.0,0,10.461273095165398,Low,Medium,2
8939,1959,Graduation,Divorced,61250.0,0,1,16-12-2012,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,730,60520,66,60520.0,0,11.022735454804309,Medium,Medium,0
9925,1981,PhD,Together,39665.0,1,0,25-05-2013,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,216,39449,44,39449.0,1,10.588249676561633,Low,Medium,2
4320,1979,Graduation,Single,60152.0,0,1,28-03-2013,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,943,59209,46,59209.0,0,11.004646595470813,Medium,High,0
5389,1964,Graduation,Married,48920.0,0,2,20-10-2013,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,347,48573,61,48573.0,1,10.797962031129387,Medium,Medium,2
6036,1959,Master,Together,89120.0,0,0,17-03-2014,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,1924,87196,66,87196.0,1,11.397750275924011,High,High,1
182,1946,PhD,Together,44124.0,0,1,11/5/13,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,397,43727,79,43727.0,0,10.694781794235597,Medium,Medium,2
203,1975,Master,Single,81169.0,0,0,14-04-2013,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,2089,79080,50,79080.0,0,11.304300999755222,High,High,1
11025,1961,Graduation,Married,36443.0,1,1,3/2/13,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,138,36305,64,36305.0,0,10.50353211483375,Low,Medium,2
10203,1990,Graduation,Single,26095.0,1,0,30-06-2013,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,42,26053,35,26053.0,1,10.169537324860794,Low,Low,2
4607,1959,Graduation,Together,71367.0,0,0,23-08-2013,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,777,70590,66,70590.0,0,11.17560486859362,High,Medium,0
3711,1944,Master,Married,80184.0,0,0,1/3/14,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,1902,78282,81,78282.0,0,11.29209174394291,High,High,1
3696,1965,Graduation,Divorced,30630.0,1,1,27-01-2014,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,30578,60,30578.0,0,10.329767847024877,Low,Low,2
2532,1987,Master,Single,73454.0,0,0,1/3/14,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,1651,71803,38,71803.0,1,11.204428252804528,High,High,1
9214,1991,Graduation,Married,42691.0,0,0,16-08-2013,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,358,42333,34,42333.0,0,10.661766828033855,Medium,Medium,2
4943,1953,Graduation,Married,70503.0,0,0,30-09-2012,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,1727,68776,72,68776.0,0,11.163424724779496,High,High,1
35,1987,Graduation,Married,25545.0,1,0,8/9/12,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,210,25335,38,25335.0,0,10.148236027602723,Low,Medium,2
2258,1986,Graduation,Married,32880.0,1,0,4/12/12,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,42,32838,39,32838.0,1,10.400650262332935,Low,Low,2
4322,1958,PhD,Together,77863.0,0,0,27-11-2013,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,1291,76572,67,76572.0,0,11.26271899410633,High,High,1
713,1977,Master,Married,50353.0,0,0,8/6/14,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,442,49911,48,49911.0,0,10.82683333888396,Medium,Medium,0
4702,1964,Graduation,Single,61839.0,0,0,12/8/12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,1895,59944,61,59944.0,0,11.032305683261304,Medium,High,1
3281,1960,PhD,Married,49154.0,1,1,3/11/13,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,411,48743,65,48743.0,0,10.802733849801024,Medium,Medium,2
702,1975,2n Cycle,Widow,47682.0,0,1,15-02-2013,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,521,47161,50,47161.0,1,10.772330219222972,Medium,Medium,0
2004,1969,Graduation,Single,72679.0,0,1,18-09-2013,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,1168,71511,56,71511.0,0,11.193821522510108,High,High,1
4769,1977,Master,Together,57954.0,1,1,18-06-2014,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,493,57461,48,57461.0,0,10.967422126322845,Medium,Medium,0
4437,1962,Graduation,Married,65316.0,1,1,24-04-2013,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,260,65056,63,65056.0,0,11.087007618289336,High,Medium,0
8724,1982,Graduation,Single,28567.0,1,0,17-06-2013,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,46,28521,43,28521.0,0,10.260042489274284,Low,Low,2
10741,1951,Master,Together,47352.0,0,1,11/4/13,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,319,47033,74,47033.0,0,10.765385454579738,Medium,Medium,2
1991,1967,Graduation,Together,44931.0,0,1,18-01-2014,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,96,44835,58,44835.0,0,10.71290551476146,Medium,Low,2
6931,1967,Graduation,Divorced,76982.0,0,0,15-02-2014,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,1062,75920,58,75920.0,0,11.251339897239722,High,High,0
11096,1952,2n Cycle,Together,57247.0,0,1,8/8/13,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,232,57015,73,57015.0,0,10.955147986308445,Medium,Medium,2
304,1981,Master,Single,22944.0,1,0,23-12-2013,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,76,22868,44,22868.0,0,10.040855326828934,Low,Low,2
3665,1977,2n Cycle,Together,25315.0,1,0,7/11/13,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,54,25261,48,25261.0,0,10.139191885895196,Low,Low,2
10591,1969,Graduation,Widow,43638.0,0,1,6/8/12,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,201,43437,56,43437.0,0,10.683706524927356,Medium,Medium,2
5036,1984,PhD,Single,42710.0,1,0,28-11-2012,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,406,42304,41,42304.0,0,10.662211777281856,Medium,Medium,2
5547,1982,PhD,Married,84169.0,0,0,7/8/13,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,1919,82250,43,82250.0,0,11.340593842205621,High,High,1
7822,1976,Graduation,Together,54058.0,0,1,4/6/13,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,3,11,0,662,53396,49,53396.0,0,10.897831321694126,Medium,Medium,0
8541,1990,2n Cycle,Married,24683.0,1,0,8/3/14,98,8,4,10,6,7,6,2,2,0,4,5,0,0,0,0,0,0,3,11,0,41,24642,35,24642.0,1,10.113910539440958,Low,Low,2
10955,1964,Graduation,Widow,85620.0,0,0,7/1/14,68,416,46,925,60,107,46,1,3,6,4,1,0,0,0,0,0,0,3,11,1,1600,84020,61,84020.0,0,11.357685859144864,High,High,1
4368,1980,Graduation,Married,47850.0,1,0,3/12/13,72,42,7,43,20,12,10,1,3,0,4,6,0,0,0,0,0,0,3,11,0,134,47716,45,47716.0,0,10.775847295304315,Medium,Medium,2
9671,1968,Graduation,Married,19514.0,1,1,26-01-2014,47,14,3,21,2,1,28,4,3,1,2,8,1,0,0,0,0,0,3,11,1,69,19445,57,19445.0,0,9.878938679614715,Low,Low,2
2256,1973,Master,Married,27159.0,1,1,29-03-2014,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,3,11,0,21,27138,52,27138.0,0,10.209500581672632,Low,Low,2
4279,1963,2n Cycle,Single,39548.0,1,1,31-03-2014,87,15,4,10,3,4,18,2,1,1,3,3,0,0,0,0,0,0,3,11,0,54,39494,62,39494.0,1,10.58529568842608,Low,Low,2
5371,1989,Graduation,Single,21474.0,1,0,8/4/14,0,6,16,24,11,0,34,2,3,1,2,7,1,0,0,0,0,0,3,11,1,91,21383,36,21383.0,0,9.974644746852457,Low,Low,2
9240,1971,PhD,Single,60504.0,0,1,7/2/14,73,458,0,24,6,4,34,2,6,2,8,6,0,0,0,0,0,0,3,11,0,526,59978,54,59978.0,0,11.010481285232153,Medium,Medium,0
9460,1963,Graduation,Married,22419.0,0,0,18-04-2013,74,30,3,47,19,21,42,1,3,2,2,8,0,0,0,0,0,0,3,11,0,162,22257,62,22257.0,0,10.017708696626151,Low,Medium,2
9504,1949,Master,Married,81698.0,0,0,6/11/13,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,0,0,3,11,1,1008,80690,76,80690.0,0,11.310797040871105,High,High,0
8692,1952,Graduation,Together,43462.0,1,1,12/9/12,50,90,17,97,15,6,15,6,4,1,5,8,0,0,0,0,0,0,3,11,0,240,43222,73,43222.0,0,10.679665280420206,Medium,Medium,2
448,1978,PhD,Single,54880.0,1,0,1/3/13,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,3,11,0,795,54085,47,54085.0,0,10.9129224838081,Medium,Medium,0
8314,1982,Graduation,Married,79908.0,0,0,5/4/13,30,557,129,761,29,185,111,1,5,6,7,2,0,0,1,0,0,0,3,11,0,1772,78136,43,78136.0,0,11.28864376621187,High,High,1
8420,1970,2n Cycle,Married,15315.0,0,0,3/8/13,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,3,11,0,64,15251,55,15251.0,0,9.636653312597184,Low,Low,2
3174,1959,Graduation,Together,87771.0,0,1,22-05-2013,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,0,3,11,1,1957,85814,66,85814.0,0,11.38249782215576,High,High,1
7685,1978,Graduation,Married,33039.0,1,0,9/9/13,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0,78,32961,47,32961.0,0,10.405474227634915,Low,Low,2
3179,1980,Graduation,Single,81741.0,0,0,16-06-2013,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,3,11,0,1572,80169,45,80169.0,1,11.311323224643747,High,High,1
9780,1971,Master,Together,71499.0,0,1,25-06-2013,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,3,11,0,795,70704,54,70704.0,0,11.177452728682098,High,Medium,0
10681,1970,2n Cycle,Married,62466.0,0,1,15-01-2014,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,3,11,0,889,61577,55,61577.0,0,11.042393696283407,Medium,High,0
10232,1963,PhD,Divorced,48799.0,0,1,5/11/13,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,3,11,0,331,48468,62,48468.0,0,10.795485591841238,Medium,Medium,2
4184,1950,PhD,Together,52157.0,0,1,7/6/14,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,3,11,0,265,51892,75,51892.0,0,10.86203285230712,Medium,Medium,2
9120,1962,Graduation,Single,66565.0,0,1,5/12/12,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,3,11,0,1065,65500,63,65500.0,1,11.105949215663113,High,High,0
891,1951,Master,Together,29298.0,1,1,7/9/13,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,3,11,0,11,29287,74,29287.0,0,10.285308664729895,Low,Low,2
10381,1979,Graduation,Single,47691.0,0,1,5/7/13,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,3,11,0,21,47670,46,47670.0,0,10.772518947926022,Medium,Low,2
3525,1970,Graduation,Together,38200.0,1,1,7/12/12,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,3,11,0,17,38183,55,38183.0,0,10.5506169722625,Low,Low,2
6818,1974,Graduation,Married,44989.0,0,1,12/9/12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,369,44620,51,44620.0,0,10.714195521835219,Medium,Medium,2
3526,1968,PhD,Married,38443.0,1,1,27-01-2014,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,3,11,0,38,38405,57,38405.0,0,10.556957915943174,Low,Low,2
8181,1978,2n Cycle,Single,38593.0,1,0,13-09-2013,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,3,11,0,177,38416,47,38416.0,0,10.560852102956302,Low,Medium,2
1029,1970,PhD,Together,64413.0,0,1,1/8/13,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,3,11,0,279,64134,55,64134.0,0,11.073086279770727,High,Medium,0
7369,1981,Master,Married,36959.0,1,0,2/10/13,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,3,11,0,62,36897,44,36897.0,0,10.51759152575562,Low,Low,2
2574,1977,PhD,Married,61996.0,0,1,31-01-2013,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,3,11,1,1230,60766,48,60766.0,0,11.034841275759762,Medium,High,0
8159,1968,Graduation,Married,51287.0,1,1,1/4/14,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,3,11,0,182,51105,57,51105.0,0,10.845212085667093,Medium,Medium,2
